Transaction_ID,Customer_ID,Date_Time,Store_Location,Product,Brand,Quantity,Price_Per_Unit,Total_Price,Payment_Method
TXN_455,CUST_33,2023-09-22 15:55:00,Store_D,Cucumber,Brand_A,3,1.11,3.33,Cash
TXN_456,CUST_136,2023-09-08 20:38:00,Store_C,Cucumber,Brand_A,2,1.22,2.44,Mobile Payment
TXN_457,CUST_282,2023-09-01 09:22:00,Store_C,Pickled Cucumbers,Brand_A,4,2.05,8.2,Mobile Payment
TXN_458,CUST_236,2023-09-29 09:43:00,Store_B,Pickled Cucumbers,Brand_A,2,2.73,5.46,Credit Card
TXN_459,CUST_232,2023-09-13 08:55:00,Store_C,Cucumber,Brand_A,2,1.1,2.2,Mobile Payment
TXN_460,CUST_83,2023-09-08 14:17:00,Store_D,Pickled Cucumbers,Brand_A,3,2.29,6.87,Mobile Payment
TXN_461,CUST_179,2023-09-30 17:29:00,Store_A,Cucumber,Brand_A,4,1.18,4.72,Cash
TXN_462,CUST_145,2023-09-02 12:30:00,Store_B,Cucumber,Brand_B,5,1.01,5.05,Mobile Payment
TXN_463,CUST_51,2023-09-09 13:01:00,Store_C,Pickled Cucumbers,Brand_B,4,1.95,7.8,Cash
TXN_464,CUST_55,2023-09-14 10:14:00,Store_A,Cucumber,Brand_A,2,1.47,2.94,Mobile Payment
TXN_465,CUST_11,2023-09-12 20:15:00,Store_D,Cucumber,Brand_C,4,1.06,4.24,Credit Card
TXN_466,CUST_272,2023-09-07 10:00:00,Store_B,Pickled Cucumbers,Brand_A,3,2.9,8.7,Mobile Payment
TXN_467,CUST_198,2023-09-16 14:05:00,Store_D,Pickled Cucumbers,Brand_A,3,2.06,6.18,Cash
TXN_468,CUST_222,2023-09-07 08:50:00,Store_A,Cucumber,Brand_B,5,1.28,6.4,Credit Card
TXN_469,CUST_15,2023-09-13 14:24:00,Store_B,Cucumber,Brand_A,5,1.11,5.550000000000001,Credit Card
TXN_470,CUST_86,2023-09-06 08:28:00,Store_D,Pickled Cucumbers,Brand_C,4,2.01,8.04,Cash
TXN_471,CUST_102,2023-09-10 11:34:00,Store_D,Cucumber,Brand_A,5,1.09,5.45,Credit Card
TXN_472,CUST_166,2023-09-27 08:59:00,Store_C,Pickled Cucumbers,Brand_C,2,2.25,4.5,Mobile Payment
TXN_473,CUST_213,2023-09-03 08:52:00,Store_A,Cucumber,Brand_A,1,1.06,1.06,Mobile Payment
TXN_474,CUST_152,2023-09-27 19:01:00,Store_D,Cucumber,Brand_B,1,0.91,0.91,Mobile Payment
TXN_475,CUST_222,2023-09-15 19:42:00,Store_B,Pickled Cucumbers,Brand_A,4,2.23,8.92,Cash
TXN_476,CUST_273,2023-09-19 19:09:00,Store_C,Cucumber,Brand_C,5,0.97,4.85,Cash
TXN_477,CUST_104,2023-09-05 09:51:00,Store_C,Pickled Cucumbers,Brand_A,5,2.96,14.8,Cash
TXN_478,CUST_277,2023-09-09 17:08:00,Store_C,Pickled Cucumbers,Brand_A,2,2.66,5.32,Mobile Payment
TXN_479,CUST_92,2023-09-19 09:27:00,Store_A,Cucumber,Brand_C,1,0.93,0.93,Credit Card
TXN_480,CUST_295,2023-09-16 18:09:00,Store_B,Cucumber,Brand_A,2,1.3,2.6,Cash
TXN_481,CUST_62,2023-09-27 13:47:00,Store_C,Cucumber,Brand_B,3,0.99,2.9699999999999998,Mobile Payment
TXN_482,CUST_92,2023-09-18 10:39:00,Store_D,Pickled Cucumbers,Brand_B,5,2.38,11.899999999999999,Cash
TXN_483,CUST_241,2023-09-27 10:30:00,Store_B,Cucumber,Brand_A,1,1.32,1.32,Mobile Payment
TXN_484,CUST_23,2023-09-01 12:01:00,Store_D,Cucumber,Brand_B,1,1.12,1.12,Credit Card
TXN_485,CUST_203,2023-09-05 18:29:00,Store_A,Cucumber,Brand_A,3,1.01,3.0300000000000002,Cash
TXN_486,CUST_89,2023-09-25 10:41:00,Store_A,Cucumber,Brand_C,4,1.2,4.8,Cash
TXN_487,CUST_229,2023-09-10 11:58:00,Store_C,Cucumber,Brand_A,3,1.31,3.93,Mobile Payment
TXN_488,CUST_187,2023-09-05 12:14:00,Store_A,Cucumber,Brand_A,4,1.12,4.48,Mobile Payment
TXN_489,CUST_163,2023-09-29 15:50:00,Store_D,Cucumber,Brand_C,1,1.0,1.0,Cash
TXN_490,CUST_176,2023-09-26 11:32:00,Store_C,Pickled Cucumbers,Brand_B,5,2.03,10.149999999999999,Credit Card
TXN_491,CUST_185,2023-09-14 20:28:00,Store_A,Cucumber,Brand_A,2,1.21,2.42,Cash
TXN_492,CUST_259,2023-09-29 11:27:00,Store_B,Pickled Cucumbers,Brand_B,1,2.38,2.38,Mobile Payment
TXN_493,CUST_58,2023-09-19 20:23:00,Store_C,Cucumber,Brand_A,2,1.25,2.5,Cash
TXN_494,CUST_171,2023-09-06 19:34:00,Store_A,Cucumber,Brand_A,4,1.2,4.8,Cash
TXN_495,CUST_218,2023-09-26 13:30:00,Store_B,Cucumber,Brand_A,4,1.2,4.8,Cash
TXN_496,CUST_232,2023-09-06 15:07:00,Store_B,Cucumber,Brand_A,1,1.37,1.37,Cash
TXN_497,CUST_224,2023-09-01 12:43:00,Store_A,Cucumber,Brand_A,2,1.5,3.0,Cash
TXN_498,CUST_161,2023-09-12 12:54:00,Store_A,Pickled Cucumbers,Brand_A,5,2.93,14.65,Cash
TXN_499,CUST_214,2023-09-21 11:18:00,Store_B,Cucumber,Brand_C,2,1.05,2.1,Mobile Payment
TXN_500,CUST_260,2023-09-19 18:48:00,Store_A,Cucumber,Brand_C,1,0.93,0.93,Cash
TXN_501,CUST_245,2023-09-23 14:05:00,Store_C,Cucumber,Brand_B,3,0.98,2.94,Cash
TXN_502,CUST_241,2023-09-20 11:00:00,Store_D,Cucumber,Brand_A,5,1.22,6.1,Cash
TXN_503,CUST_218,2023-09-21 19:24:00,Store_B,Cucumber,Brand_A,3,1.12,3.3600000000000003,Cash
TXN_504,CUST_172,2023-09-10 20:19:00,Store_C,Pickled Cucumbers,Brand_B,2,2.1,4.2,Cash
TXN_505,CUST_261,2023-09-25 09:25:00,Store_A,Cucumber,Brand_B,5,0.94,4.699999999999999,Cash
TXN_506,CUST_153,2023-09-22 11:32:00,Store_D,Pickled Cucumbers,Brand_A,4,2.46,9.84,Cash
TXN_507,CUST_159,2023-09-28 18:15:00,Store_C,Pickled Cucumbers,Brand_C,3,1.64,4.92,Cash
TXN_508,CUST_165,2023-09-10 20:08:00,Store_C,Cucumber,Brand_B,4,1.17,4.68,Mobile Payment
TXN_509,CUST_121,2023-09-21 13:58:00,Store_B,Pickled Cucumbers,Brand_C,3,2.22,6.66,Cash
TXN_510,CUST_91,2023-09-24 11:22:00,Store_A,Pickled Cucumbers,Brand_B,2,2.01,4.02,Mobile Payment
TXN_511,CUST_116,2023-09-26 20:24:00,Store_D,Cucumber,Brand_B,2,1.13,2.26,Mobile Payment
TXN_512,CUST_244,2023-09-25 14:33:00,Store_A,Cucumber,Brand_A,5,1.31,6.550000000000001,Cash
TXN_513,CUST_104,2023-09-07 12:27:00,Store_B,Cucumber,Brand_C,4,1.17,4.68,Mobile Payment
TXN_514,CUST_173,2023-09-16 15:36:00,Store_D,Cucumber,Brand_B,5,1.19,5.949999999999999,Cash
TXN_515,CUST_27,2023-09-21 08:57:00,Store_C,Cucumber,Brand_A,1,1.13,1.13,Credit Card
TXN_516,CUST_290,2023-09-25 20:30:00,Store_D,Cucumber,Brand_A,3,1.39,4.17,Cash
TXN_517,CUST_109,2023-09-21 19:36:00,Store_D,Pickled Cucumbers,Brand_A,4,2.32,9.28,Mobile Payment
TXN_518,CUST_75,2023-09-16 18:43:00,Store_A,Cucumber,Brand_B,4,0.91,3.64,Mobile Payment
TXN_519,CUST_256,2023-09-14 13:53:00,Store_B,Cucumber,Brand_C,4,0.9,3.6,Mobile Payment
TXN_520,CUST_190,2023-09-13 14:20:00,Store_B,Cucumber,Brand_A,1,1.23,1.23,Cash
TXN_521,CUST_170,2023-09-17 13:49:00,Store_A,Cucumber,Brand_A,5,1.48,7.4,Credit Card
TXN_522,CUST_41,2023-09-24 15:12:00,Store_A,Cucumber,Brand_A,1,1.16,1.16,Mobile Payment
TXN_523,CUST_158,2023-09-29 18:53:00,Store_C,Cucumber,Brand_C,3,1.17,3.51,Cash
TXN_524,CUST_210,2023-09-30 10:09:00,Store_C,Pickled Cucumbers,Brand_B,2,2.37,4.74,Mobile Payment
TXN_525,CUST_139,2023-09-08 20:13:00,Store_A,Pickled Cucumbers,Brand_B,2,2.1,4.2,Cash
TXN_526,CUST_284,2023-09-01 17:29:00,Store_D,Cucumber,Brand_A,1,1.18,1.18,Mobile Payment
TXN_527,CUST_171,2023-09-27 19:35:00,Store_C,Cucumber,Brand_A,5,1.36,6.800000000000001,Credit Card
TXN_528,CUST_82,2023-09-29 14:02:00,Store_C,Cucumber,Brand_A,2,1.07,2.14,Mobile Payment
TXN_529,CUST_22,2023-09-08 13:48:00,Store_C,Pickled Cucumbers,Brand_A,5,2.07,10.35,Credit Card
TXN_530,CUST_211,2023-09-24 12:33:00,Store_C,Cucumber,Brand_B,5,0.97,4.85,Mobile Payment
TXN_531,CUST_34,2023-09-25 11:58:00,Store_D,Cucumber,Brand_B,1,0.99,0.99,Cash
TXN_532,CUST_147,2023-09-26 13:18:00,Store_B,Cucumber,Brand_C,3,0.9,2.7,Cash
TXN_533,CUST_230,2023-09-17 13:28:00,Store_A,Cucumber,Brand_C,2,0.98,1.96,Cash
TXN_534,CUST_290,2023-09-03 17:21:00,Store_C,Cucumber,Brand_A,1,1.09,1.09,Mobile Payment
TXN_535,CUST_32,2023-09-16 20:51:00,Store_B,Cucumber,Brand_B,1,1.07,1.07,Mobile Payment
TXN_536,CUST_100,2023-09-29 12:39:00,Store_B,Cucumber,Brand_C,5,0.91,4.55,Cash
TXN_537,CUST_258,2023-09-19 16:42:00,Store_A,Cucumber,Brand_B,5,1.08,5.4,Credit Card
TXN_538,CUST_123,2023-09-09 18:14:00,Store_C,Cucumber,Brand_A,1,1.07,1.07,Cash
TXN_539,CUST_244,2023-09-13 16:44:00,Store_A,Pickled Cucumbers,Brand_A,5,2.42,12.1,Credit Card
TXN_540,CUST_297,2023-09-03 19:00:00,Store_D,Cucumber,Brand_A,1,1.32,1.32,Cash
TXN_541,CUST_230,2023-09-19 12:05:00,Store_A,Pickled Cucumbers,Brand_C,2,2.02,4.04,Mobile Payment
TXN_542,CUST_165,2023-09-25 15:41:00,Store_A,Cucumber,Brand_B,2,0.99,1.98,Cash
TXN_543,CUST_87,2023-09-02 19:46:00,Store_A,Pickled Cucumbers,Brand_A,5,2.83,14.15,Credit Card
TXN_544,CUST_211,2023-09-25 08:53:00,Store_D,Pickled Cucumbers,Brand_B,2,2.35,4.7,Cash
TXN_545,CUST_101,2023-09-13 12:43:00,Store_C,Cucumber,Brand_B,2,1.38,2.76,Mobile Payment
TXN_546,CUST_145,2023-09-27 11:55:00,Store_D,Pickled Cucumbers,Brand_A,3,2.16,6.48,Cash
TXN_547,CUST_264,2023-09-13 15:09:00,Store_C,Pickled Cucumbers,Brand_A,5,2.82,14.1,Cash
TXN_548,CUST_292,2023-09-05 14:59:00,Store_B,Pickled Cucumbers,Brand_B,4,1.87,7.48,Mobile Payment
TXN_549,CUST_78,2023-09-19 08:40:00,Store_C,Pickled Cucumbers,Brand_A,1,2.97,2.97,Credit Card
TXN_550,CUST_238,2023-09-16 08:50:00,Store_C,Cucumber,Brand_B,5,1.38,6.8999999999999995,Credit Card
TXN_551,CUST_147,2023-09-27 11:49:00,Store_A,Pickled Cucumbers,Brand_A,3,2.25,6.75,Mobile Payment
TXN_552,CUST_134,2023-09-13 09:02:00,Store_D,Cucumber,Brand_B,2,1.19,2.38,Mobile Payment
TXN_553,CUST_194,2023-09-03 12:36:00,Store_B,Pickled Cucumbers,Brand_A,3,2.95,8.850000000000001,Mobile Payment
TXN_554,CUST_227,2023-09-15 19:14:00,Store_C,Cucumber,Brand_A,2,1.1,2.2,Mobile Payment
TXN_555,CUST_10,2023-09-19 18:55:00,Store_D,Pickled Cucumbers,Brand_B,4,1.87,7.48,Credit Card
TXN_556,CUST_275,2023-09-11 11:03:00,Store_C,Cucumber,Brand_A,1,1.23,1.23,Cash
TXN_557,CUST_111,2023-09-02 16:24:00,Store_B,Cucumber,Brand_A,5,1.5,7.5,Cash
TXN_558,CUST_88,2023-09-06 16:26:00,Store_A,Cucumber,Brand_A,1,1.48,1.48,Cash
TXN_559,CUST_162,2023-09-16 08:08:00,Store_C,Pickled Cucumbers,Brand_B,1,2.2,2.2,Mobile Payment
TXN_560,CUST_155,2023-09-13 15:52:00,Store_D,Pickled Cucumbers,Brand_B,5,2.35,11.75,Credit Card
TXN_561,CUST_183,2023-09-01 15:04:00,Store_A,Cucumber,Brand_B,2,1.13,2.26,Mobile Payment
TXN_562,CUST_159,2023-09-07 16:19:00,Store_C,Cucumber,Brand_A,1,1.24,1.24,Cash
TXN_563,CUST_3,2023-09-06 09:26:00,Store_A,Pickled Cucumbers,Brand_A,3,2.36,7.08,Credit Card
TXN_564,CUST_63,2023-09-24 10:59:00,Store_D,Cucumber,Brand_A,5,1.38,6.8999999999999995,Cash
TXN_565,CUST_279,2023-09-25 09:11:00,Store_D,Cucumber,Brand_A,2,1.09,2.18,Mobile Payment
TXN_566,CUST_46,2023-09-29 16:10:00,Store_A,Cucumber,Brand_A,4,1.39,5.56,Mobile Payment
TXN_567,CUST_266,2023-09-05 18:16:00,Store_B,Cucumber,Brand_A,4,1.49,5.96,Cash
TXN_568,CUST_80,2023-09-04 19:23:00,Store_A,Pickled Cucumbers,Brand_A,3,2.95,8.850000000000001,Mobile Payment
TXN_569,CUST_23,2023-09-10 14:00:00,Store_A,Cucumber,Brand_C,4,0.89,3.56,Cash
TXN_570,CUST_156,2023-09-08 09:45:00,Store_D,Pickled Cucumbers,Brand_A,5,2.3,11.5,Cash
TXN_571,CUST_260,2023-09-20 13:16:00,Store_C,Cucumber,Brand_A,3,1.36,4.08,Mobile Payment
TXN_572,CUST_206,2023-09-21 17:02:00,Store_C,Cucumber,Brand_B,4,1.02,4.08,Credit Card
TXN_573,CUST_114,2023-09-30 10:00:00,Store_C,Cucumber,Brand_A,4,1.39,5.56,Mobile Payment
TXN_574,CUST_198,2023-09-18 08:46:00,Store_C,Pickled Cucumbers,Brand_B,4,1.98,7.92,Mobile Payment
TXN_575,CUST_73,2023-09-13 20:18:00,Store_A,Cucumber,Brand_B,1,1.09,1.09,Credit Card
TXN_576,CUST_215,2023-09-27 15:54:00,Store_C,Pickled Cucumbers,Brand_C,3,1.69,5.07,Cash
TXN_577,CUST_142,2023-09-12 11:00:00,Store_A,Pickled Cucumbers,Brand_A,4,2.02,8.08,Mobile Payment
TXN_578,CUST_41,2023-09-12 18:47:00,Store_D,Pickled Cucumbers,Brand_C,1,1.9,1.9,Mobile Payment
TXN_579,CUST_254,2023-09-28 13:37:00,Store_B,Pickled Cucumbers,Brand_A,2,2.32,4.64,Mobile Payment
TXN_580,CUST_176,2023-09-26 09:53:00,Store_B,Cucumber,Brand_A,3,1.11,3.33,Credit Card
TXN_581,CUST_255,2023-09-09 09:48:00,Store_A,Pickled Cucumbers,Brand_A,5,2.37,11.850000000000001,Cash
TXN_582,CUST_61,2023-09-09 18:10:00,Store_C,Pickled Cucumbers,Brand_C,1,1.6,1.6,Credit Card
TXN_583,CUST_85,2023-09-19 09:28:00,Store_D,Pickled Cucumbers,Brand_A,3,2.28,6.84,Cash
TXN_584,CUST_203,2023-09-02 18:30:00,Store_C,Pickled Cucumbers,Brand_A,1,2.24,2.24,Mobile Payment
TXN_585,CUST_39,2023-09-12 17:44:00,Store_C,Cucumber,Brand_B,1,0.93,0.93,Credit Card
TXN_586,CUST_120,2023-09-02 16:17:00,Store_A,Pickled Cucumbers,Brand_A,1,2.39,2.39,Mobile Payment
TXN_587,CUST_286,2023-09-14 15:16:00,Store_D,Pickled Cucumbers,Brand_A,4,2.38,9.52,Cash
TXN_588,CUST_45,2023-09-16 16:04:00,Store_A,Cucumber,Brand_A,3,1.44,4.32,Mobile Payment
TXN_589,CUST_27,2023-09-16 17:29:00,Store_B,Cucumber,Brand_A,3,1.33,3.99,Credit Card
TXN_590,CUST_11,2023-09-17 20:55:00,Store_C,Cucumber,Brand_A,5,1.26,6.3,Mobile Payment
TXN_591,CUST_89,2023-09-07 13:40:00,Store_D,Pickled Cucumbers,Brand_A,5,2.44,12.2,Cash
TXN_592,CUST_192,2023-09-14 11:09:00,Store_A,Cucumber,Brand_B,3,0.94,2.82,Mobile Payment
TXN_593,CUST_84,2023-09-12 15:50:00,Store_A,Pickled Cucumbers,Brand_A,5,2.44,12.2,Credit Card
TXN_594,CUST_36,2023-09-16 15:44:00,Store_A,Pickled Cucumbers,Brand_A,3,2.25,6.75,Mobile Payment
TXN_595,CUST_50,2023-09-24 11:00:00,Store_B,Cucumber,Brand_B,4,1.35,5.4,Cash
TXN_596,CUST_118,2023-09-14 16:39:00,Store_A,Pickled Cucumbers,Brand_A,2,2.56,5.12,Mobile Payment
TXN_597,CUST_141,2023-09-08 08:01:00,Store_C,Cucumber,Brand_B,4,1.23,4.92,Credit Card
TXN_598,CUST_8,2023-09-21 11:38:00,Store_D,Cucumber,Brand_A,3,1.05,3.1500000000000004,Cash
TXN_599,CUST_36,2023-09-06 19:42:00,Store_B,Cucumber,Brand_A,3,1.01,3.0300000000000002,Cash
TXN_600,CUST_256,2023-09-12 16:10:00,Store_B,Cucumber,Brand_A,3,1.42,4.26,Mobile Payment
TXN_601,CUST_254,2023-09-02 12:22:00,Store_C,Pickled Cucumbers,Brand_A,2,2.6,5.2,Mobile Payment
TXN_602,CUST_150,2023-09-29 17:30:00,Store_B,Cucumber,Brand_A,5,1.09,5.45,Credit Card
TXN_603,CUST_88,2023-09-02 08:54:00,Store_C,Cucumber,Brand_A,3,1.18,3.54,Credit Card
TXN_604,CUST_239,2023-09-04 11:57:00,Store_D,Pickled Cucumbers,Brand_A,2,2.17,4.34,Cash
TXN_605,CUST_144,2023-09-22 13:33:00,Store_A,Cucumber,Brand_A,4,1.23,4.92,Credit Card
TXN_606,CUST_251,2023-09-08 16:23:00,Store_C,Pickled Cucumbers,Brand_A,2,2.62,5.24,Mobile Payment
TXN_607,CUST_285,2023-09-13 16:40:00,Store_B,Cucumber,Brand_A,5,1.44,7.199999999999999,Mobile Payment
TXN_608,CUST_135,2023-09-14 12:35:00,Store_C,Pickled Cucumbers,Brand_A,5,2.13,10.649999999999999,Mobile Payment
TXN_609,CUST_212,2023-09-22 18:08:00,Store_D,Cucumber,Brand_A,2,1.07,2.14,Credit Card
TXN_610,CUST_209,2023-09-24 09:17:00,Store_A,Pickled Cucumbers,Brand_B,1,1.93,1.93,Mobile Payment
TXN_611,CUST_120,2023-09-01 09:22:00,Store_C,Pickled Cucumbers,Brand_A,4,2.99,11.96,Credit Card
TXN_612,CUST_48,2023-09-15 16:57:00,Store_A,Pickled Cucumbers,Brand_B,4,1.96,7.84,Mobile Payment
TXN_613,CUST_165,2023-09-24 13:32:00,Store_A,Pickled Cucumbers,Brand_B,2,2.15,4.3,Mobile Payment
TXN_614,CUST_267,2023-09-14 11:05:00,Store_B,Cucumber,Brand_A,5,1.47,7.35,Cash
TXN_615,CUST_106,2023-09-13 14:56:00,Store_A,Cucumber,Brand_B,5,1.09,5.45,Credit Card
TXN_616,CUST_245,2023-09-16 09:37:00,Store_D,Pickled Cucumbers,Brand_C,1,2.05,2.05,Cash
TXN_617,CUST_202,2023-09-21 17:31:00,Store_D,Pickled Cucumbers,Brand_A,2,2.81,5.62,Mobile Payment
TXN_618,CUST_194,2023-09-30 19:30:00,Store_C,Pickled Cucumbers,Brand_A,2,2.29,4.58,Credit Card
TXN_619,CUST_53,2023-09-05 20:42:00,Store_A,Cucumber,Brand_B,4,1.34,5.36,Credit Card
TXN_620,CUST_175,2023-09-23 09:11:00,Store_C,Pickled Cucumbers,Brand_B,1,2.18,2.18,Cash
TXN_621,CUST_172,2023-09-01 09:19:00,Store_D,Pickled Cucumbers,Brand_A,1,2.21,2.21,Credit Card
TXN_622,CUST_106,2023-09-26 19:47:00,Store_B,Pickled Cucumbers,Brand_A,2,2.27,4.54,Credit Card
TXN_623,CUST_73,2023-09-21 15:04:00,Store_D,Pickled Cucumbers,Brand_A,1,2.49,2.49,Credit Card
TXN_624,CUST_236,2023-09-19 15:22:00,Store_D,Pickled Cucumbers,Brand_A,1,2.84,2.84,Credit Card
TXN_625,CUST_133,2023-09-16 19:58:00,Store_B,Pickled Cucumbers,Brand_B,1,2.38,2.38,Mobile Payment
TXN_626,CUST_252,2023-09-09 16:45:00,Store_D,Cucumber,Brand_A,1,1.2,1.2,Credit Card
TXN_627,CUST_281,2023-09-30 09:25:00,Store_A,Pickled Cucumbers,Brand_A,4,2.06,8.24,Mobile Payment
TXN_628,CUST_109,2023-09-18 14:26:00,Store_D,Pickled Cucumbers,Brand_B,5,1.89,9.45,Credit Card
TXN_629,CUST_80,2023-09-20 08:48:00,Store_C,Cucumber,Brand_A,3,1.28,3.84,Cash
TXN_630,CUST_107,2023-09-16 14:40:00,Store_D,Pickled Cucumbers,Brand_A,4,2.49,9.96,Mobile Payment
TXN_631,CUST_106,2023-09-12 09:59:00,Store_D,Pickled Cucumbers,Brand_B,4,2.31,9.24,Cash
TXN_632,CUST_274,2023-09-04 18:03:00,Store_D,Pickled Cucumbers,Brand_B,1,2.43,2.43,Credit Card
TXN_633,CUST_32,2023-09-16 18:24:00,Store_B,Pickled Cucumbers,Brand_A,3,2.6,7.800000000000001,Cash
TXN_634,CUST_281,2023-09-18 19:03:00,Store_D,Cucumber,Brand_A,2,1.23,2.46,Mobile Payment
TXN_635,CUST_14,2023-09-13 19:41:00,Store_D,Pickled Cucumbers,Brand_A,1,2.77,2.77,Cash
TXN_636,CUST_173,2023-09-03 15:29:00,Store_A,Cucumber,Brand_A,1,1.41,1.41,Mobile Payment
TXN_637,CUST_122,2023-09-06 08:19:00,Store_C,Pickled Cucumbers,Brand_A,3,2.93,8.790000000000001,Credit Card
TXN_638,CUST_161,2023-09-12 19:07:00,Store_C,Pickled Cucumbers,Brand_A,2,2.95,5.9,Mobile Payment
TXN_639,CUST_32,2023-09-20 11:31:00,Store_A,Pickled Cucumbers,Brand_A,2,2.61,5.22,Credit Card
TXN_640,CUST_233,2023-09-10 18:37:00,Store_D,Pickled Cucumbers,Brand_A,4,2.11,8.44,Cash
TXN_641,CUST_208,2023-09-23 09:17:00,Store_B,Cucumber,Brand_A,3,1.42,4.26,Mobile Payment
TXN_642,CUST_150,2023-09-23 08:57:00,Store_C,Pickled Cucumbers,Brand_A,2,2.12,4.24,Cash
TXN_643,CUST_250,2023-09-16 20:25:00,Store_B,Cucumber,Brand_A,3,1.32,3.96,Cash
TXN_644,CUST_295,2023-09-06 19:35:00,Store_B,Cucumber,Brand_A,4,1.18,4.72,Credit Card
TXN_645,CUST_134,2023-09-22 19:43:00,Store_C,Cucumber,Brand_A,5,1.38,6.8999999999999995,Credit Card
TXN_646,CUST_140,2023-09-01 09:19:00,Store_C,Cucumber,Brand_B,5,1.1,5.5,Credit Card
TXN_647,CUST_160,2023-09-20 20:31:00,Store_A,Pickled Cucumbers,Brand_A,1,2.24,2.24,Cash
TXN_648,CUST_25,2023-09-08 19:11:00,Store_B,Pickled Cucumbers,Brand_B,1,2.26,2.26,Cash
TXN_649,CUST_12,2023-09-21 20:20:00,Store_C,Pickled Cucumbers,Brand_B,3,1.95,5.85,Mobile Payment
TXN_650,CUST_183,2023-09-04 12:28:00,Store_A,Pickled Cucumbers,Brand_A,1,2.94,2.94,Mobile Payment
TXN_651,CUST_4,2023-09-04 12:30:00,Store_D,Cucumber,Brand_A,1,1.14,1.14,Credit Card
TXN_652,CUST_295,2023-09-15 09:32:00,Store_D,Pickled Cucumbers,Brand_A,3,2.89,8.67,Cash
TXN_653,CUST_299,2023-09-25 18:21:00,Store_C,Pickled Cucumbers,Brand_A,1,2.24,2.24,Cash
TXN_654,CUST_70,2023-09-06 12:03:00,Store_A,Cucumber,Brand_B,4,1.1,4.4,Credit Card
TXN_655,CUST_193,2023-09-25 11:31:00,Store_B,Pickled Cucumbers,Brand_A,3,2.64,7.92,Cash
TXN_656,CUST_97,2023-09-24 09:50:00,Store_B,Pickled Cucumbers,Brand_A,5,2.44,12.2,Mobile Payment
TXN_657,CUST_222,2023-09-27 12:46:00,Store_B,Pickled Cucumbers,Brand_A,2,2.22,4.44,Cash
TXN_658,CUST_80,2023-09-10 12:32:00,Store_B,Cucumber,Brand_A,3,1.42,4.26,Mobile Payment
TXN_659,CUST_110,2023-09-06 11:36:00,Store_D,Pickled Cucumbers,Brand_B,2,2.03,4.06,Cash
TXN_660,CUST_128,2023-09-04 12:58:00,Store_A,Pickled Cucumbers,Brand_A,3,2.3,6.8999999999999995,Mobile Payment
TXN_661,CUST_33,2023-09-17 20:54:00,Store_C,Pickled Cucumbers,Brand_A,5,2.89,14.450000000000001,Mobile Payment
TXN_662,CUST_50,2023-09-06 20:06:00,Store_A,Pickled Cucumbers,Brand_C,4,1.76,7.04,Cash
TXN_663,CUST_209,2023-09-24 17:11:00,Store_B,Pickled Cucumbers,Brand_B,4,1.82,7.28,Cash
TXN_664,CUST_202,2023-09-21 18:01:00,Store_A,Cucumber,Brand_A,4,1.26,5.04,Mobile Payment
TXN_665,CUST_5,2023-09-29 19:14:00,Store_D,Pickled Cucumbers,Brand_A,3,2.12,6.36,Cash
TXN_666,CUST_193,2023-09-02 12:48:00,Store_D,Pickled Cucumbers,Brand_A,5,2.06,10.3,Mobile Payment
TXN_667,CUST_250,2023-09-08 12:43:00,Store_B,Pickled Cucumbers,Brand_A,5,2.14,10.700000000000001,Credit Card
TXN_668,CUST_30,2023-09-26 15:09:00,Store_A,Cucumber,Brand_A,1,1.37,1.37,Mobile Payment
TXN_669,CUST_287,2023-09-05 14:56:00,Store_A,Cucumber,Brand_A,2,1.29,2.58,Mobile Payment
TXN_670,CUST_237,2023-09-24 10:11:00,Store_A,Pickled Cucumbers,Brand_A,4,2.16,8.64,Cash
TXN_671,CUST_57,2023-09-22 16:18:00,Store_C,Cucumber,Brand_A,2,1.5,3.0,Credit Card
TXN_672,CUST_287,2023-09-19 13:11:00,Store_A,Cucumber,Brand_B,3,1.16,3.4799999999999995,Cash
TXN_673,CUST_280,2023-09-24 08:26:00,Store_B,Cucumber,Brand_A,2,1.21,2.42,Credit Card
TXN_674,CUST_98,2023-09-28 16:16:00,Store_D,Pickled Cucumbers,Brand_A,4,2.8,11.2,Cash
TXN_675,CUST_203,2023-09-24 15:48:00,Store_B,Pickled Cucumbers,Brand_A,1,2.01,2.01,Mobile Payment
TXN_676,CUST_138,2023-09-26 15:02:00,Store_A,Cucumber,Brand_C,3,1.03,3.09,Cash
TXN_677,CUST_293,2023-09-05 09:19:00,Store_A,Cucumber,Brand_A,1,1.09,1.09,Credit Card
TXN_678,CUST_169,2023-09-09 08:20:00,Store_D,Pickled Cucumbers,Brand_A,2,2.16,4.32,Cash
TXN_679,CUST_290,2023-09-18 13:18:00,Store_A,Pickled Cucumbers,Brand_C,5,1.65,8.25,Mobile Payment
TXN_680,CUST_246,2023-09-20 08:50:00,Store_B,Pickled Cucumbers,Brand_B,5,2.48,12.4,Mobile Payment
TXN_681,CUST_127,2023-09-28 15:45:00,Store_B,Cucumber,Brand_B,2,1.25,2.5,Mobile Payment
TXN_682,CUST_25,2023-09-23 14:54:00,Store_D,Cucumber,Brand_A,4,1.39,5.56,Mobile Payment
